,Drug,Gene,Symbol,coef,Method,Dataset
3911,Canertinib (CI-1033),ENSG00000110218,PANX1,0.05098174673603306,Lasso,BeatAML
3912,Canertinib (CI-1033),ENSG00000112701,SENP6,-0.014439159995761678,Lasso,BeatAML
3913,Canertinib (CI-1033),ENSG00000117984,CTSD,0.022465705489898048,Lasso,BeatAML
3914,Canertinib (CI-1033),ENSG00000118007,STAG1,-0.022889168054657523,Lasso,BeatAML
3915,Canertinib (CI-1033),ENSG00000119523,ALG2,0.03386169720509415,Lasso,BeatAML
3916,Canertinib (CI-1033),ENSG00000122335,SERAC1,0.012474584533697524,Lasso,BeatAML
3917,Canertinib (CI-1033),ENSG00000122678,POLM,-0.018844675716001638,Lasso,BeatAML
3918,Canertinib (CI-1033),ENSG00000123453,SARDH,-0.01116341813603146,Lasso,BeatAML
3919,Canertinib (CI-1033),ENSG00000126216,TUBGCP3,0.019548529814529376,Lasso,BeatAML
3920,Canertinib (CI-1033),ENSG00000128641,MYO1B,-0.013936806301330542,Lasso,BeatAML
3921,Canertinib (CI-1033),ENSG00000130202,PVRL2,0.03303098350175244,Lasso,BeatAML
3922,Canertinib (CI-1033),ENSG00000131370,SH3BP5,0.008246705357637003,Lasso,BeatAML
3923,Canertinib (CI-1033),ENSG00000134072,CAMK1,0.03960275689494103,Lasso,BeatAML
3924,Canertinib (CI-1033),ENSG00000135048,TMEM2,0.030574218440568113,Lasso,BeatAML
3925,Canertinib (CI-1033),ENSG00000136048,DRAM1,0.0718507561335606,Lasso,BeatAML
3926,Canertinib (CI-1033),ENSG00000137575,SDCBP,0.002539949335585032,Lasso,BeatAML
3927,Canertinib (CI-1033),ENSG00000146063,TRIM41,-0.0008424582726793285,Lasso,BeatAML
3928,Canertinib (CI-1033),ENSG00000147548,WHSC1L1,-0.021613990878138794,Lasso,BeatAML
3929,Canertinib (CI-1033),ENSG00000153208,MERTK,0.050995380921039495,Lasso,BeatAML
3930,Canertinib (CI-1033),ENSG00000156052,GNAQ,0.04499147875561351,Lasso,BeatAML
3931,Canertinib (CI-1033),ENSG00000156345,CDK20,-0.0010983287923937062,Lasso,BeatAML
3932,Canertinib (CI-1033),ENSG00000163536,SERPINI1,-0.0041153648933501385,Lasso,BeatAML
3933,Canertinib (CI-1033),ENSG00000164684,ZNF704,-0.005390777887324292,Lasso,BeatAML
3934,Canertinib (CI-1033),ENSG00000165115,KIF27,-0.012318455121435729,Lasso,BeatAML
3935,Canertinib (CI-1033),ENSG00000166963,MAP1A,-0.007673317539052233,Lasso,BeatAML
3936,Canertinib (CI-1033),ENSG00000170989,S1PR1,0.01708273551993998,Lasso,BeatAML
3937,Canertinib (CI-1033),ENSG00000175793,SFN,-0.022573961701169237,Lasso,BeatAML
3938,Canertinib (CI-1033),ENSG00000181192,DHTKD1,-0.02317663326837205,Lasso,BeatAML
3939,Canertinib (CI-1033),ENSG00000182224,CYB5D1,-0.01875050409910471,Lasso,BeatAML
3940,Canertinib (CI-1033),ENSG00000184384,MAML2,0.03140374617230578,Lasso,BeatAML
3941,Canertinib (CI-1033),ENSG00000186222,BLOC1S4,0.018049280766950844,Lasso,BeatAML
3942,Canertinib (CI-1033),ENSG00000186834,HEXIM1,0.02206940263356514,Lasso,BeatAML
3943,Canertinib (CI-1033),ENSG00000206932,RNU6-4P,-0.009686706095921394,Lasso,BeatAML
3944,Canertinib (CI-1033),ENSG00000212829,RPS26P3,0.03304950327943971,Lasso,BeatAML
3945,Canertinib (CI-1033),ENSG00000218073,RP1-13D10.2,-0.010554704926489664,Lasso,BeatAML
3946,Canertinib (CI-1033),ENSG00000225490,RP4-610C12.3,-0.011326561504178555,Lasso,BeatAML
3947,Canertinib (CI-1033),ENSG00000225761,RP11-417O11.5,0.003270188007390329,Lasso,BeatAML
3948,Canertinib (CI-1033),ENSG00000235128,AC013474.4,0.07699952508253624,Lasso,BeatAML
3949,Canertinib (CI-1033),ENSG00000237973,hsa-mir-6723,-0.026869242551600225,Lasso,BeatAML
3950,Canertinib (CI-1033),ENSG00000239419,RN7SL535P,0.0034330453688832963,Lasso,BeatAML
3951,Canertinib (CI-1033),ENSG00000242534,IGKV2D-28,4.18294974353604e-05,Lasso,BeatAML
3952,Canertinib (CI-1033),ENSG00000253326,RP11-261C10.7,-0.039413872433695395,Lasso,BeatAML
3953,Canertinib (CI-1033),ENSG00000257342,RP11-571M6.7,-0.04217187387791964,Lasso,BeatAML
3954,Canertinib (CI-1033),ENSG00000261754,CTC-523E23.1,0.029003163072442575,Lasso,BeatAML
3955,Canertinib (CI-1033),ENSG00000263179,HNRNPCP4,-0.00937921159734866,Lasso,BeatAML
3956,Canertinib (CI-1033),Canertinib (CI-1033)_RSS,Canertinib (CI-1033)_RSS,165.361712385395,Lasso,BeatAML
3957,Canertinib (CI-1033),Canertinib (CI-1033)_intercept,Canertinib (CI-1033)_intercept,0.018215422237680603,Lasso,BeatAML
3958,Sunitinib,ENSG00000006831,ADIPOR2,0.018602772726760346,Lasso,BeatAML
3959,Sunitinib,ENSG00000023608,SNAPC1,0.0086132267457883,Lasso,BeatAML
3960,Sunitinib,ENSG00000042980,ADAM28,-0.018376677743267174,Lasso,BeatAML
3961,Sunitinib,ENSG00000062650,WAPAL,0.007098760996718267,Lasso,BeatAML
3962,Sunitinib,ENSG00000086548,CEACAM6,0.019564176482333478,Lasso,BeatAML
3963,Sunitinib,ENSG00000089177,KIF16B,-0.02379709363668447,Lasso,BeatAML
3964,Sunitinib,ENSG00000100234,TIMP3,0.05859145997114584,Lasso,BeatAML
3965,Sunitinib,ENSG00000100336,APOL4,-0.05576368141648961,Lasso,BeatAML
